Queue1,Queue2,Total Time,Finish Time
1.3216783192168435,0.3842861323756839,11.05014229450297,967.0538840636317
2.6401117452675242,0.46418514349520007,12.536706212355325,964.8369351646747
0.7259364040989517,0.34051697708280143,10.301916923151513,962.9337276503534
1.8631201726774886,0.2888021132378082,11.76748572747463,954.2593628082388
2.4173889318527686,0.5049230704639482,12.33494983103395,953.7260790427086
1.033085005166122,0.3481710543316248,11.019997759129845,948.1636609485432
0.6733505601537831,0.3480492260560274,10.490846591406152,952.3909532102916
1.1878615488315245,0.4201672280668387,11.167252279645552,960.7247594464363
1.1579008283307217,0.42756361297788376,10.956881475550656,963.846060455218
2.51579387081532,0.5024820926839862,12.6847658234546,965.1672215467447
1.5801524865802405,0.46496350492665767,11.425331007258585,963.4451316394942
0.9039618197086972,0.4169793228834587,10.621303030746885,955.5216061115474
1.7039641810084858,0.42288848034029525,11.709558244080647,959.4542029345573
1.467355109217796,0.38463820615338035,11.413978347324253,962.7877483132983
1.1055447949534254,0.3644033632215074,10.83663456948104,964.1185298172821
1.324695244550554,0.398634418789212,11.063318416143279,969.0231557695007
1.679410392428862,0.4518667335873837,11.485565301641888,958.7354910279201
1.0929376652324538,0.33255796560032763,10.90804539860138,966.7562162280425
1.67144539082049,0.5394481872336877,11.521170061399157,960.3251428928307
1.0903819421624192,0.4175633684178169,10.953429973755686,967.9908322488512
0.7000437078729077,0.4883211950246946,10.263529269569746,957.660021578961
1.4535809261524795,0.5441168107191825,11.410925620659876,956.7517129573921
0.6973626110174389,0.2592048755559868,10.32554559074269,958.7284194543319
1.0717981361251252,0.3864328312789537,10.875697246455031,963.012676882869
0.82639974630139,0.38934901516159587,10.449154458943175,964.5818475153094
1.7051869395354562,0.413245986740919,11.955107749299948,961.1926195390714
1.8993472000146878,0.43919628141589523,11.711001371629937,959.5484806519175
2.1404280366719477,0.4476672106305724,11.812877593901069,966.7441155725893
1.7562460491399157,0.46356186420271983,11.768578493656072,960.3699455853472
3.1197101959389673,0.32584859309547703,13.102608308222868,960.6379125490404
1.4173208743398122,0.440703780369677,11.288833573827104,958.6203251432024
1.8972353797709862,0.3617207302055915,11.923183394461754,956.2281985942201
1.2935071733444203,0.30333445309834245,10.965971267032364,959.8521398370307
1.2808265877097287,0.3192823371083067,10.876121957592957,959.3792852931789
0.5913149815774188,0.3839230559465051,10.146947439734312,961.0179676643288
4.388722442489151,0.42327633316107605,14.618853951978442,955.4567189541344
0.7562531242139731,0.3831807722996207,10.386114884273404,963.1104266490238
0.9608259406595473,0.3499674855373568,10.675873149058134,977.4870364720264
0.7347963585047468,0.5071033245815915,10.515573079417571,963.254943765391
